 EPC, RSSI,Count,Date,Time,Product Serial,Location Serial,Product code,Qty
4D4554303234392323170036,1,1,2017/12/04,12:42:07,MET0249##170036,$LOC00MWA101,K0143,1
4D4554303234392323170037,1,1,2017/12/04,12:42:07,MET0249##170037,$LOC00MWA101,K0143,1
4D4554303234392323170038,1,1,2017/12/04,12:42:07,MET0249##170038,$LOC00MWA101,K0143,1
4D4554303234392323170039,1,1,2017/12/04,12:42:07,MET0249##170039,$LOC00MWA101,K0143,1
4D4554303234392323170040,1,1,2017/12/04,12:42:07,MET0249##170040,$LOC00MWA101,K0143,1
4D4554303234392323170041,1,1,2017/12/04,12:42:07,MET0249##170041,$LOC00MWA101,K0143,1
4D4554303234392323170042,1,1,2017/12/04,12:42:07,MET0249##170042,$LOC00MWA101,K0143,1
4D4554303234392323170043,1,1,2017/12/04,12:42:07,MET0249##170043,$LOC00MWA101,K0143,1
4D4554303234392323170044,1,1,2017/12/04,12:42:07,MET0249##170044,$LOC00MWA101,K0143,1
4D4554303234392323170045,1,1,2017/12/04,12:42:07,MET0249##170045,$LOC00MWA101,K0143,1
4D4554303235302323170013,1,1,2017/12/04,12:43:08,MET0250##170013,$LOC00MWA101,K0144,1
4D4554303235302323170014,1,1,2017/12/04,12:43:08,MET0250##170014,$LOC00MWA101,K0144,1
4D4554303235302323170015,1,1,2017/12/04,12:43:08,MET0250##170015,$LOC00MWA101,K0144,1
4D4554303235302323170016,1,1,2017/12/04,12:43:08,MET0250##170016,$LOC00MWA101,K0144,1
4D4554303235302323170017,1,1,2017/12/04,12:43:08,MET0250##170017,$LOC00MWA101,K0144,1
4D4554303235302323170018,1,1,2017/12/04,12:43:08,MET0250##170018,$LOC00MWA101,K0144,1
4D4554303235302323170019,1,1,2017/12/04,12:43:08,MET0250##170019,$LOC00MWA101,K0144,1
4D4554303235302323170020,1,1,2017/12/04,12:43:08,MET0250##170020,$LOC00MWA101,K0144,1
4D4554303235302323170021,1,1,2017/12/04,12:43:08,MET0250##170021,$LOC00MWA101,K0144,1
4D4554303235302323170022,1,1,2017/12/04,12:43:08,MET0250##170022,$LOC00MWA101,K0144,1
4D4554303235302323170023,1,1,2017/12/04,12:43:08,MET0250##170023,$LOC00MWA101,K0144,1
4D4554303235302323170024,1,1,2017/12/04,12:43:08,MET0250##170024,$LOC00MWA101,K0144,1
4D4554303235302323170025,1,1,2017/12/04,12:43:08,MET0250##170025,$LOC00MWA101,K0144,1
4D4554303235302323170026,1,1,2017/12/04,12:43:08,MET0250##170026,$LOC00MWA101,K0144,1
4D4554303235302323170027,1,1,2017/12/04,12:43:08,MET0250##170027,$LOC00MWA101,K0144,1
4D4554303235302323170028,1,1,2017/12/04,12:43:08,MET0250##170028,$LOC00MWA101,K0144,1
4D4554303235302323170029,1,1,2017/12/04,12:43:08,MET0250##170029,$LOC00MWA101,K0144,1
4D4554303235302323170030,1,1,2017/12/04,12:43:08,MET0250##170030,$LOC00MWA101,K0144,1
4D4554303235302323170031,1,1,2017/12/04,12:43:08,MET0250##170031,$LOC00MWA101,K0144,1
4D4554303235302323170032,1,1,2017/12/04,12:43:08,MET0250##170032,$LOC00MWA101,K0144,1
4D4554303235302323170033,1,1,2017/12/04,12:43:08,MET0250##170033,$LOC00MWA101,K0144,1
4D4554303235302323170034,1,1,2017/12/04,12:43:08,MET0250##170034,$LOC00MWA101,K0144,1
4D4554303235302323170035,1,1,2017/12/04,12:43:08,MET0250##170035,$LOC00MWA101,K0144,1
4D4554303235302323170036,1,1,2017/12/04,12:43:08,MET0250##170036,$LOC00MWA101,K0144,1
4D4554303235302323170037,1,1,2017/12/04,12:43:08,MET0250##170037,$LOC00MWA101,K0144,1
4D4554303235352323170040,1,1,2017/12/04,12:45:04,MET0255##170040,$LOC00MWA101,K0149,1
4D4554303235362323170031,1,1,2017/12/04,12:46:12,MET0256##170031,$LOC00MWA101,K0150,1
4D4554303235362323170033,1,1,2017/12/04,12:46:12,MET0256##170033,$LOC00MWA101,K0150,1
4D4554303235362323170036,1,1,2017/12/04,12:46:12,MET0256##170036,$LOC00MWA101,K0150,1
4D4554303235362323170044,1,1,2017/12/04,12:46:12,MET0256##170044,$LOC00MWA101,K0150,1
4D4554303235362323170046,1,1,2017/12/04,12:46:12,MET0256##170046,$LOC00MWA101,K0150,1
4D4554303235362323170047,1,1,2017/12/04,12:46:12,MET0256##170047,$LOC00MWA101,K0150,1
4D4554303235362323170048,1,1,2017/12/04,12:46:12,MET0256##170048,$LOC00MWA101,K0150,1
4D4554303235362323170077,1,1,2017/12/04,12:46:12,MET0256##170077,$LOC00MWA101,K0150,1
4D4554303235362323170078,1,1,2017/12/04,12:46:12,MET0256##170078,$LOC00MWA101,K0150,1
4D4554303235362323170079,1,1,2017/12/04,12:46:12,MET0256##170079,$LOC00MWA101,K0150,1
4D4554303235362323170080,1,1,2017/12/04,12:46:12,MET0256##170080,$LOC00MWA101,K0150,1
4D4554303235362323170081,1,1,2017/12/04,12:46:12,MET0256##170081,$LOC00MWA101,K0150,1
4D4554303235372323170101,1,1,2017/12/04,12:49:32,MET0257##170101,$LOC00MWA101,K0152,1
4D4554303235372323170102,1,1,2017/12/04,12:49:32,MET0257##170102,$LOC00MWA101,K0152,1
4D4554303235372323170107,1,1,2017/12/04,12:49:32,MET0257##170107,$LOC00MWA101,K0152,1
4D4554303235372323170108,1,1,2017/12/04,12:49:32,MET0257##170108,$LOC00MWA101,K0152,1
4D4554303235372323170112,1,1,2017/12/04,12:49:32,MET0257##170112,$LOC00MWA101,K0152,1
4D4554303235372323170113,1,1,2017/12/04,12:49:32,MET0257##170113,$LOC00MWA101,K0152,1
4D4554303235372323170114,1,1,2017/12/04,12:49:32,MET0257##170114,$LOC00MWA101,K0152,1
4D4554303235372323170115,1,1,2017/12/04,12:49:32,MET0257##170115,$LOC00MWA101,K0152,1
4D4554303235372323170116,1,1,2017/12/04,12:49:32,MET0257##170116,$LOC00MWA101,K0152,1
4D4554303235372323170123,1,1,2017/12/04,12:49:32,MET0257##170123,$LOC00MWA101,K0152,1
4D4554303235372323170124,1,1,2017/12/04,12:49:32,MET0257##170124,$LOC00MWA101,K0152,1
4D4554303235372323170144,1,1,2017/12/04,12:49:33,MET0257##170144,$LOC00MWA101,K0152,1
4D4554303235372323170145,1,1,2017/12/04,12:49:33,MET0257##170145,$LOC00MWA101,K0152,1
4D4554303235372323170148,1,1,2017/12/04,12:49:33,MET0257##170148,$LOC00MWA101,K0152,1
4D4554303235372323170151,1,1,2017/12/04,12:49:33,MET0257##170151,$LOC00MWA101,K0152,1
4D4554303235382323170041,1,1,2017/12/04,14:05:28,MET0258##170041,$LOC00MWA101,K0155,1
4D4554303235382323170042,1,1,2017/12/04,14:05:28,MET0258##170042,$LOC00MWA101,K0155,1
4D4554303235382323170043,1,1,2017/12/04,14:05:28,MET0258##170043,$LOC00MWA101,K0155,1
4D4554303235382323170044,1,1,2017/12/04,14:05:28,MET0258##170044,$LOC00MWA101,K0155,1
4D4554303235382323170045,1,1,2017/12/04,14:05:28,MET0258##170045,$LOC00MWA101,K0155,1
4D4554303235382323170046,1,1,2017/12/04,14:05:28,MET0258##170046,$LOC00MWA101,K0155,1
4D4554303235382323170047,1,1,2017/12/04,14:05:28,MET0258##170047,$LOC00MWA101,K0155,1
4D4554303235382323170048,1,1,2017/12/04,14:05:28,MET0258##170048,$LOC00MWA101,K0155,1
4D4554303235382323170049,1,1,2017/12/04,14:05:28,MET0258##170049,$LOC00MWA101,K0155,1
4D4554303235382323170050,1,1,2017/12/04,14:05:28,MET0258##170050,$LOC00MWA101,K0155,1
4D4554303235382323170067,1,1,2017/12/04,14:05:28,MET0258##170067,$LOC00MWA101,K0155,1
4D4554303235382323170068,1,1,2017/12/04,14:05:28,MET0258##170068,$LOC00MWA101,K0155,1
4D4554303235382323170070,1,1,2017/12/04,14:05:28,MET0258##170070,$LOC00MWA101,K0155,1
4D4554303235392323170023,1,1,2017/12/04,14:06:23,MET0259##170023,$LOC00MWA101,K0167,1
4D4554303235392323170047,1,1,2017/12/04,14:06:23,MET0259##170047,$LOC00MWA101,K0167,1
4D4554303235392323170048,1,1,2017/12/04,14:06:23,MET0259##170048,$LOC00MWA101,K0167,1
4D4554303235392323170049,1,1,2017/12/04,14:06:23,MET0259##170049,$LOC00MWA101,K0167,1
4D4554303235392323170050,1,1,2017/12/04,14:06:23,MET0259##170050,$LOC00MWA101,K0167,1
4D4554303236302323170021,1,1,2017/12/04,14:07:41,MET0260##170021,$LOC00MWA101,K0168,1
4D4554303236302323170022,1,1,2017/12/04,14:07:42,MET0260##170022,$LOC00MWA101,K0168,1
4D4554303236302323170023,1,1,2017/12/04,14:07:42,MET0260##170023,$LOC00MWA101,K0168,1
4D4554303236302323170024,1,1,2017/12/04,14:07:42,MET0260##170024,$LOC00MWA101,K0168,1
4D4554303236302323170025,1,1,2017/12/04,14:07:42,MET0260##170025,$LOC00MWA101,K0168,1
4D4554303236302323170026,1,1,2017/12/04,14:07:42,MET0260##170026,$LOC00MWA101,K0168,1
4D4554303236302323170027,1,1,2017/12/04,14:07:42,MET0260##170027,$LOC00MWA101,K0168,1
4D4554303236302323170028,1,1,2017/12/04,14:07:42,MET0260##170028,$LOC00MWA101,K0168,1
4D4554303236302323170029,1,1,2017/12/04,14:07:42,MET0260##170029,$LOC00MWA101,K0168,1
4D4554303236302323170030,1,1,2017/12/04,14:07:42,MET0260##170030,$LOC00MWA101,K0168,1
4D4554303236302323170031,1,1,2017/12/04,14:07:42,MET0260##170031,$LOC00MWA101,K0168,1
4D4554303236302323170032,1,1,2017/12/04,14:07:42,MET0260##170032,$LOC00MWA101,K0168,1
4D4554303236302323170033,1,1,2017/12/04,14:07:42,MET0260##170033,$LOC00MWA101,K0168,1
4D4554303236302323170034,1,1,2017/12/04,14:07:42,MET0260##170034,$LOC00MWA101,K0168,1
4D4554303236302323170035,1,1,2017/12/04,14:07:42,MET0260##170035,$LOC00MWA101,K0168,1
4D4554303236302323170036,1,1,2017/12/04,14:07:42,MET0260##170036,$LOC00MWA101,K0168,1
4D4554303236302323170037,1,1,2017/12/04,14:07:42,MET0260##170037,$LOC00MWA101,K0168,1
4D4554303236302323170038,1,1,2017/12/04,14:07:42,MET0260##170038,$LOC00MWA101,K0168,1
4D4554303236302323170039,1,1,2017/12/04,14:07:42,MET0260##170039,$LOC00MWA101,K0168,1
4D4554303236302323170040,1,1,2017/12/04,14:07:42,MET0260##170040,$LOC00MWA101,K0168,1
4D4554303236302323170041,1,1,2017/12/04,14:07:42,MET0260##170041,$LOC00MWA101,K0168,1
4D4554303236302323170042,1,1,2017/12/04,14:07:42,MET0260##170042,$LOC00MWA101,K0168,1
4D4554303236302323170043,1,1,2017/12/04,14:07:42,MET0260##170043,$LOC00MWA101,K0168,1
4D4554303236302323170044,1,1,2017/12/04,14:07:42,MET0260##170044,$LOC00MWA101,K0168,1
4D4554303236302323170045,1,1,2017/12/04,14:07:42,MET0260##170045,$LOC00MWA101,K0168,1
4D4554303236302323170046,1,1,2017/12/04,14:07:42,MET0260##170046,$LOC00MWA101,K0168,1
4D4554303236302323170047,1,1,2017/12/04,14:07:42,MET0260##170047,$LOC00MWA101,K0168,1
4D4554303236302323170048,1,1,2017/12/04,14:07:42,MET0260##170048,$LOC00MWA101,K0168,1
4D4554303236302323170049,1,1,2017/12/04,14:07:42,MET0260##170049,$LOC00MWA101,K0168,1
4D4554303236302323170050,1,1,2017/12/04,14:07:42,MET0260##170050,$LOC00MWA101,K0168,1
4D4554303236302323170051,1,1,2017/12/04,14:07:42,MET0260##170051,$LOC00MWA101,K0168,1
4D4554303236302323170052,1,1,2017/12/04,14:07:42,MET0260##170052,$LOC00MWA101,K0168,1
4D4554303236302323170053,1,1,2017/12/04,14:07:42,MET0260##170053,$LOC00MWA101,K0168,1
4D4554303236302323170054,1,1,2017/12/04,14:07:42,MET0260##170054,$LOC00MWA101,K0168,1
4D4554303236302323170055,1,1,2017/12/04,14:07:42,MET0260##170055,$LOC00MWA101,K0168,1
4D4554303236302323170056,1,1,2017/12/04,14:07:42,MET0260##170056,$LOC00MWA101,K0168,1
4D4554303236302323170057,1,1,2017/12/04,14:07:42,MET0260##170057,$LOC00MWA101,K0168,1
4D4554303236302323170058,1,1,2017/12/04,14:07:42,MET0260##170058,$LOC00MWA101,K0168,1
4D4554303236302323170059,1,1,2017/12/04,14:07:42,MET0260##170059,$LOC00MWA101,K0168,1
4D4554303236302323170060,1,1,2017/12/04,14:07:42,MET0260##170060,$LOC00MWA101,K0168,1
4D4554303236302323170061,1,1,2017/12/04,14:07:42,MET0260##170061,$LOC00MWA101,K0168,1
4D4554303236302323170062,1,1,2017/12/04,14:07:42,MET0260##170062,$LOC00MWA101,K0168,1
4D4554303236302323170063,1,1,2017/12/04,14:07:42,MET0260##170063,$LOC00MWA101,K0168,1
4D4554303236302323170064,1,1,2017/12/04,14:07:42,MET0260##170064,$LOC00MWA101,K0168,1
4D4554303236302323170065,1,1,2017/12/04,14:07:42,MET0260##170065,$LOC00MWA101,K0168,1
4D4554303236302323170066,1,1,2017/12/04,14:07:42,MET0260##170066,$LOC00MWA101,K0168,1
4D4554303236302323170067,1,1,2017/12/04,14:07:42,MET0260##170067,$LOC00MWA101,K0168,1
4D4554303236302323170068,1,1,2017/12/04,14:07:42,MET0260##170068,$LOC00MWA101,K0168,1
4D4554303236302323170069,1,1,2017/12/04,14:07:42,MET0260##170069,$LOC00MWA101,K0168,1
4D4554303236302323170070,1,1,2017/12/04,14:07:42,MET0260##170070,$LOC00MWA101,K0168,1
4D4554303236302323170071,1,1,2017/12/04,14:07:42,MET0260##170071,$LOC00MWA101,K0168,1
4D4554303236302323170072,1,1,2017/12/04,14:07:42,MET0260##170072,$LOC00MWA101,K0168,1
4D4554303236302323170073,1,1,2017/12/04,14:07:42,MET0260##170073,$LOC00MWA101,K0168,1
4D4554303236302323170074,1,1,2017/12/04,14:07:42,MET0260##170074,$LOC00MWA101,K0168,1
4D4554303236302323170075,1,1,2017/12/04,14:07:42,MET0260##170075,$LOC00MWA101,K0168,1
4D4554303236302323170076,1,1,2017/12/04,14:07:42,MET0260##170076,$LOC00MWA101,K0168,1
4D4554303236302323170077,1,1,2017/12/04,14:07:42,MET0260##170077,$LOC00MWA101,K0168,1
4D4554303236302323170078,1,1,2017/12/04,14:07:42,MET0260##170078,$LOC00MWA101,K0168,1
4D4554303236302323170079,1,1,2017/12/04,14:07:42,MET0260##170079,$LOC00MWA101,K0168,1
4D4554303236302323170080,1,1,2017/12/04,14:07:42,MET0260##170080,$LOC00MWA101,K0168,1
4D4554303236302323170095,1,1,2017/12/04,14:07:42,MET0260##170095,$LOC00MWA101,K0168,1
4D4554303236322323170049,1,1,2017/12/04,14:10:19,MET0262##170049,$LOC00MWA101,K0170,1
4D4554303236322323170050,1,1,2017/12/04,14:10:19,MET0262##170050,$LOC00MWA101,K0170,1
4D4554303236352323170021,1,1,2017/12/04,14:10:57,MET0265##170021,$LOC00MWA101,K0177,1
4D4554303236352323170022,1,1,2017/12/04,14:10:57,MET0265##170022,$LOC00MWA101,K0177,1
4D4554303236352323170024,1,1,2017/12/04,14:10:57,MET0265##170024,$LOC00MWA101,K0177,1
4D4554303236352323170025,1,1,2017/12/04,14:10:57,MET0265##170025,$LOC00MWA101,K0177,1
4D4554303236352323170026,1,1,2017/12/04,14:10:57,MET0265##170026,$LOC00MWA101,K0177,1
4D4554303236352323170027,1,1,2017/12/04,14:10:57,MET0265##170027,$LOC00MWA101,K0177,1
4D4554303236352323170028,1,1,2017/12/04,14:10:57,MET0265##170028,$LOC00MWA101,K0177,1
4D4554303236352323170029,1,1,2017/12/04,14:10:57,MET0265##170029,$LOC00MWA101,K0177,1
4D4554303236352323170031,1,1,2017/12/04,14:10:57,MET0265##170031,$LOC00MWA101,K0177,1
4D4554303236352323170032,1,1,2017/12/04,14:10:57,MET0265##170032,$LOC00MWA101,K0177,1
4D4554303236352323170033,1,1,2017/12/04,14:10:57,MET0265##170033,$LOC00MWA101,K0177,1
4D4554303236352323170034,1,1,2017/12/04,14:10:57,MET0265##170034,$LOC00MWA101,K0177,1
4D4554303236352323170035,1,1,2017/12/04,14:10:57,MET0265##170035,$LOC00MWA101,K0177,1
4D4554303236352323170036,1,1,2017/12/04,14:10:57,MET0265##170036,$LOC00MWA101,K0177,1
4D4554303236352323170037,1,1,2017/12/04,14:10:57,MET0265##170037,$LOC00MWA101,K0177,1
4D4554303236352323170038,1,1,2017/12/04,14:10:57,MET0265##170038,$LOC00MWA101,K0177,1
4D4554303236352323170039,1,1,2017/12/04,14:10:57,MET0265##170039,$LOC00MWA101,K0177,1
4D4554303236352323170040,1,1,2017/12/04,14:10:57,MET0265##170040,$LOC00MWA101,K0177,1
4D4554303236352323170041,1,1,2017/12/04,14:10:57,MET0265##170041,$LOC00MWA101,K0177,1
4D4554303236352323170042,1,1,2017/12/04,14:10:57,MET0265##170042,$LOC00MWA101,K0177,1
4D4554303236352323170043,1,1,2017/12/04,14:10:57,MET0265##170043,$LOC00MWA101,K0177,1
4D4554303236352323170044,1,1,2017/12/04,14:10:57,MET0265##170044,$LOC00MWA101,K0177,1
4D4554303236352323170045,1,1,2017/12/04,14:10:57,MET0265##170045,$LOC00MWA101,K0177,1
4D4554303236352323170046,1,1,2017/12/04,14:10:57,MET0265##170046,$LOC00MWA101,K0177,1
4D4554303236352323170047,1,1,2017/12/04,14:10:57,MET0265##170047,$LOC00MWA101,K0177,1
4D4554303236352323170048,1,1,2017/12/04,14:10:57,MET0265##170048,$LOC00MWA101,K0177,1
4D4554303236352323170049,1,1,2017/12/04,14:10:57,MET0265##170049,$LOC00MWA101,K0177,1
4D4554303236352323170050,1,1,2017/12/04,14:10:57,MET0265##170050,$LOC00MWA101,K0177,1
4D4554303236352323170051,1,1,2017/12/04,14:10:57,MET0265##170051,$LOC00MWA101,K0177,1
4D4554303236352323170052,1,1,2017/12/04,14:10:57,MET0265##170052,$LOC00MWA101,K0177,1
4D4554303236352323170053,1,1,2017/12/04,14:10:57,MET0265##170053,$LOC00MWA101,K0177,1
4D4554303236352323170054,1,1,2017/12/04,14:10:57,MET0265##170054,$LOC00MWA101,K0177,1
4D4554303236352323170055,1,1,2017/12/04,14:10:57,MET0265##170055,$LOC00MWA101,K0177,1
4D4554303236352323170057,1,1,2017/12/04,14:10:57,MET0265##170057,$LOC00MWA101,K0177,1
4D4554303236352323170059,1,1,2017/12/04,14:10:57,MET0265##170059,$LOC00MWA101,K0177,1
4D4554303236352323170060,1,1,2017/12/04,14:10:57,MET0265##170060,$LOC00MWA101,K0177,1
4D4554303236352323170062,1,1,2017/12/04,14:10:57,MET0265##170062,$LOC00MWA101,K0177,1
4D4554303236352323170063,1,1,2017/12/04,14:10:57,MET0265##170063,$LOC00MWA101,K0177,1
4D4554303236352323170064,1,1,2017/12/04,14:10:57,MET0265##170064,$LOC00MWA101,K0177,1
4D4554303236352323170067,1,1,2017/12/04,14:10:57,MET0265##170067,$LOC00MWA101,K0177,1
4D4554303236352323170069,1,1,2017/12/04,14:10:57,MET0265##170069,$LOC00MWA101,K0177,1
4D4554303236352323170071,1,1,2017/12/04,14:10:57,MET0265##170071,$LOC00MWA101,K0177,1
4D4554303236352323170073,1,1,2017/12/04,14:10:57,MET0265##170073,$LOC00MWA101,K0177,1
4D4554303236352323170074,1,1,2017/12/04,14:10:57,MET0265##170074,$LOC00MWA101,K0177,1
4D4554303236352323170075,1,1,2017/12/04,14:10:57,MET0265##170075,$LOC00MWA101,K0177,1
4D4554303236352323170077,1,1,2017/12/04,14:10:57,MET0265##170077,$LOC00MWA101,K0177,1
4D4554303236352323170078,1,1,2017/12/04,14:10:57,MET0265##170078,$LOC00MWA101,K0177,1
4D4554303236352323170080,1,1,2017/12/04,14:10:57,MET0265##170080,$LOC00MWA101,K0177,1
4D4554303236352323170084,1,1,2017/12/04,14:10:57,MET0265##170084,$LOC00MWA101,K0177,1
4D4554303236352323170085,1,1,2017/12/04,14:10:57,MET0265##170085,$LOC00MWA101,K0177,1
4D4554303236352323170094,1,1,2017/12/04,14:10:57,MET0265##170094,$LOC00MWA101,K0177,1
4D4554303236352323170095,1,1,2017/12/04,14:10:57,MET0265##170095,$LOC00MWA101,K0177,1
4D4554303236352323170096,1,1,2017/12/04,14:10:57,MET0265##170096,$LOC00MWA101,K0177,1
4D4554303236352323170099,1,1,2017/12/04,14:10:57,MET0265##170099,$LOC00MWA101,K0177,1
4D4554303236352323170101,1,1,2017/12/04,14:10:57,MET0265##170101,$LOC00MWA101,K0177,1
4D4554303236352323170103,1,1,2017/12/04,14:10:57,MET0265##170103,$LOC00MWA101,K0177,1
4D4554303236352323170105,1,1,2017/12/04,14:10:57,MET0265##170105,$LOC00MWA101,K0177,1
4D4554303236352323170106,1,1,2017/12/04,14:10:57,MET0265##170106,$LOC00MWA101,K0177,1
4D4554303236352323170107,1,1,2017/12/04,14:10:57,MET0265##170107,$LOC00MWA101,K0177,1
4D4554303236352323170109,1,1,2017/12/04,14:10:57,MET0265##170109,$LOC00MWA101,K0177,1
4D4554303236352323170110,1,1,2017/12/04,14:10:57,MET0265##170110,$LOC00MWA101,K0177,1
4D4554303236352323170111,1,1,2017/12/04,14:10:57,MET0265##170111,$LOC00MWA101,K0177,1
4D4554303236352323170112,1,1,2017/12/04,14:10:57,MET0265##170112,$LOC00MWA101,K0177,1
4D4554303236352323170113,1,1,2017/12/04,14:10:57,MET0265##170113,$LOC00MWA101,K0177,1
4D4554303236352323170114,1,1,2017/12/04,14:10:57,MET0265##170114,$LOC00MWA101,K0177,1
4D4554303236352323170115,1,1,2017/12/04,14:10:57,MET0265##170115,$LOC00MWA101,K0177,1
4D4554303236352323170116,1,1,2017/12/04,14:10:57,MET0265##170116,$LOC00MWA101,K0177,1
4D4554303236352323170117,1,1,2017/12/04,14:10:57,MET0265##170117,$LOC00MWA101,K0177,1
4D4554303236352323170118,1,1,2017/12/04,14:10:57,MET0265##170118,$LOC00MWA101,K0177,1
4D4554303236352323170119,1,1,2017/12/04,14:10:57,MET0265##170119,$LOC00MWA101,K0177,1
4D4554303236352323170120,1,1,2017/12/04,14:10:57,MET0265##170120,$LOC00MWA101,K0177,1
4D4554303236392323170001,1,1,2017/12/04,14:13:01,MET0269##170001,$LOC00MWA101,TB0039,1
4D4554303236392323170026,1,1,2017/12/04,14:13:01,MET0269##170026,$LOC00MWA101,TB0039,1
4D4554303236392323170027,1,1,2017/12/04,14:13:01,MET0269##170027,$LOC00MWA101,TB0039,1
4D4554303236392323170028,1,1,2017/12/04,14:13:01,MET0269##170028,$LOC00MWA101,TB0039,1
4D4554303236392323170029,1,1,2017/12/04,14:13:01,MET0269##170029,$LOC00MWA101,TB0039,1
4D4554303236392323170030,1,1,2017/12/04,14:13:01,MET0269##170030,$LOC00MWA101,TB0039,1
4D4554303236392323170031,1,1,2017/12/04,14:13:01,MET0269##170031,$LOC00MWA101,TB0039,1
4D4554303236392323170032,1,1,2017/12/04,14:13:01,MET0269##170032,$LOC00MWA101,TB0039,1
4D4554303236392323170033,1,1,2017/12/04,14:13:01,MET0269##170033,$LOC00MWA101,TB0039,1
4D4554303236392323170034,1,1,2017/12/04,14:13:01,MET0269##170034,$LOC00MWA101,TB0039,1
4D4554303236392323170035,1,1,2017/12/04,14:13:01,MET0269##170035,$LOC00MWA101,TB0039,1
4D4554303236392323170036,1,1,2017/12/04,14:13:01,MET0269##170036,$LOC00MWA101,TB0039,1
4D4554303236392323170037,1,1,2017/12/04,14:13:01,MET0269##170037,$LOC00MWA101,TB0039,1
4D4554303236392323170038,1,1,2017/12/04,14:13:01,MET0269##170038,$LOC00MWA101,TB0039,1
4D4554303236392323170039,1,1,2017/12/04,14:13:01,MET0269##170039,$LOC00MWA101,TB0039,1
4D4554303236392323170040,1,1,2017/12/04,14:13:01,MET0269##170040,$LOC00MWA101,TB0039,1
4D4554303237302323170041,1,1,2017/12/04,14:15:36,MET0270##170041,$LOC00MWA101,TB0040,1
4D4554303237302323170042,1,1,2017/12/04,14:15:36,MET0270##170042,$LOC00MWA101,TB0040,1
4D4554303237302323170043,1,1,2017/12/04,14:15:36,MET0270##170043,$LOC00MWA101,TB0040,1
4D4554303237302323170044,1,1,2017/12/04,14:15:36,MET0270##170044,$LOC00MWA101,TB0040,1
4D4554303237302323170045,1,1,2017/12/04,14:15:36,MET0270##170045,$LOC00MWA101,TB0040,1
4D4554303237302323170046,1,1,2017/12/04,14:15:36,MET0270##170046,$LOC00MWA101,TB0040,1
4D4554303330312323170051,1,1,2017/12/04,14:17:45,MET0301##170051,$LOC00MWA101,TB0129GR,1
4D4554303330312323170052,1,1,2017/12/04,14:17:45,MET0301##170052,$LOC00MWA101,TB0129GR,1
4D4554303330312323170053,1,1,2017/12/04,14:17:45,MET0301##170053,$LOC00MWA101,TB0129GR,1
4D4554303330312323170054,1,1,2017/12/04,14:17:45,MET0301##170054,$LOC00MWA101,TB0129GR,1
4D4554303330312323170055,1,1,2017/12/04,14:17:45,MET0301##170055,$LOC00MWA101,TB0129GR,1
4D4554303330312323170056,1,1,2017/12/04,14:17:45,MET0301##170056,$LOC00MWA101,TB0129GR,1
4D4554303330312323170057,1,1,2017/12/04,14:17:45,MET0301##170057,$LOC00MWA101,TB0129GR,1
4D4554303330312323170058,1,1,2017/12/04,14:17:45,MET0301##170058,$LOC00MWA101,TB0129GR,1
4D4554303330312323170059,1,1,2017/12/04,14:17:45,MET0301##170059,$LOC00MWA101,TB0129GR,1
4D4554303330312323170060,1,1,2017/12/04,14:17:45,MET0301##170060,$LOC00MWA101,TB0129GR,1
4D4554303330312323170061,1,1,2017/12/04,14:17:45,MET0301##170061,$LOC00MWA101,TB0129GR,1
4D4554303330312323170062,1,1,2017/12/04,14:17:45,MET0301##170062,$LOC00MWA101,TB0129GR,1
4D4554303330312323170063,1,1,2017/12/04,14:17:45,MET0301##170063,$LOC00MWA101,TB0129GR,1
4D4554303330312323170064,1,1,2017/12/04,14:17:45,MET0301##170064,$LOC00MWA101,TB0129GR,1
4D4554303330312323170065,1,1,2017/12/04,14:17:45,MET0301##170065,$LOC00MWA101,TB0129GR,1
4D4554303330312323170066,1,1,2017/12/04,14:17:45,MET0301##170066,$LOC00MWA101,TB0129GR,1
4D4554303330312323170067,1,1,2017/12/04,14:17:45,MET0301##170067,$LOC00MWA101,TB0129GR,1
4D4554303330312323170068,1,1,2017/12/04,14:17:45,MET0301##170068,$LOC00MWA101,TB0129GR,1
